"weight","lon","lat","interval"
1,120.35239,22.69022,11
1,120.56102,24.07639,11
1,120.60049,24.14450,11
2,120.63643,24.16531,11
1,120.66151,24.19665,11
1,120.67983,24.06983,11
2,120.68366,24.13880,11
1,120.70361,23.91597,11
2,120.82517,24.60480,11
25,121.31161,24.99196,11
7,121.43059,25.18566,11
1,121.44301,25.19772,11
2,121.45455,25.17547,11
9,121.47001,25.02729,11
87,121.48181,25.07192,11
6,121.49739,24.94620,11
1,121.51846,23.88855,11
24,121.52853,25.12647,11
48,121.53104,25.02180,11
21,121.57623,24.99940,11
2,121.73340,24.65850,11
1,121.75995,24.67825,11
4,121.77756,25.10345,11
5,121.77792,25.13954,11
1,120.29708,22.63013,12
1,120.48085,23.64928,12
2,120.65596,24.24988,12
1,120.77970,24.27463,12
7,120.78657,24.48807,12
3,121.01126,24.78088,12
6,121.22314,24.86555,12
3,121.22427,24.87094,12
8,121.30037,24.89389,12
18,121.35617,25.02412,12
3,121.48690,25.25823,12
29,121.49441,24.99819,12
327,121.50231,25.06423,12
201,121.50629,25.04525,12
76,121.53050,25.06501,12
5,121.54315,24.97433,12
3,121.54852,25.02141,12
28,121.58004,25.06371,12
2,121.58203,25.09051,12
2,121.60561,23.98899,12
10,121.61680,25.05490,12
4,121.65057,24.99853,12
1,121.82640,25.02684,12
16,121.82730,24.60870,12
1,120.29606,23.38340,13
3,120.30194,22.63144,13
1,120.33079,22.74587,13
1,120.33798,22.63632,13
1,120.54984,24.09488,13
21,120.58355,24.11129,13
1,120.63498,24.14152,13
3,120.65759,24.39594,13
1,120.69275,24.22394,13
45,120.92844,24.71378,13
53,121.01731,24.84450,13
6,121.03486,24.80914,13
1,121.23455,24.95398,13
10,121.27556,24.89875,13
6,121.30525,24.96454,13
13,121.41880,25.00686,13
131,121.49436,25.13754,13
31,121.50267,25.00753,13
6,121.51698,25.04145,13
39,121.53328,25.02201,13
63,121.53788,25.01049,13
165,121.54089,25.06042,13
121,121.55557,25.05814,13
25,121.56236,25.03329,13
8,121.56959,25.03460,13
47,121.57572,25.06557,13
7,121.80219,24.69549,13
1,121.80875,24.84403,13
1,120.23581,23.04151,14
8,120.30742,22.68825,14
3,120.45437,24.11952,14
3,120.54307,23.96413,14
2,120.60712,23.89208,14
3,120.62934,24.14778,14
1,120.66668,24.20150,14
2,120.72105,24.17955,14
3,120.78198,24.62289,14
3,120.91403,24.71148,14
1,120.92498,24.70948,14
2,120.95914,24.82093,14
19,121.00048,24.77144,14
6,121.18789,25.07818,14
458,121.38917,25.06639,14
29,121.40669,25.01800,14
7,121.46342,25.08431,14
153,121.53467,25.02578,14
30,121.54233,25.03319,14
12,121.55142,25.02178,14
1,121.55483,24.93287,14
11,121.55846,25.08068,14
23,121.56224,25.05072,14
33,121.57591,25.06734,14
43,121.65567,25.06625,14
1,121.67461,24.98087,14
5,121.72498,25.12208,14
2,121.94691,25.01723,14
1,120.43897,23.50439,15
1,120.51200,23.86550,15
12,120.57139,24.12139,15
1,120.65365,24.23083,15
1,120.65400,24.27870,15
1,120.70537,23.97751,15
1,120.82515,24.58742,15
9,120.95228,24.75281,15
1,121.00045,24.87071,15
17,121.01164,24.87244,15
1,121.24167,24.95399,15
40,121.36972,25.06103,15
19,121.40005,25.01695,15
20,121.41766,24.98354,15
19,121.45858,25.04628,15
130,121.46804,25.02203,15
30,121.49982,25.06269,15
22,121.53092,25.04559,15
2,121.55323,25.08027,15
5,121.55825,25.03562,15
33,121.58192,25.04910,15
12,121.74550,25.13163,15
1,121.78670,24.45914,15
1,121.79821,25.13277,15
2,119.95429,26.16347,16
2,120.28931,23.00186,16
2,120.29334,23.06566,16
1,120.31093,22.66258,16
1,120.34712,22.62126,16
1,120.34979,22.63513,16
1,120.35077,22.56768,16
1,120.43679,23.46239,16
17,120.56190,24.10472,16
1,120.63703,24.10761,16
2,120.66765,24.14066,16
1,120.71771,24.30931,16
2,120.76685,24.62003,16
18,120.91684,24.69471,16
1,120.96752,24.46917,16
1,120.98585,24.73239,16
9,121.02611,24.79805,16
4,121.04259,24.96074,16
1,121.11175,24.97414,16
16,121.15379,24.95254,16
11,121.26766,24.99110,16
11,121.29775,24.97647,16
20,121.42380,25.01253,16
7,121.42500,24.99870,16
30,121.46772,25.09427,16
7,121.49129,25.14530,16
67,121.49734,25.06655,16
60,121.50534,25.04034,16
117,121.54744,25.03234,16
3,121.54748,25.03282,16
2,121.56814,25.04522,16
6,121.56883,25.03617,16
4,121.57158,25.08491,16
8,121.60555,25.00165,16
8,121.61500,25.05707,16
7,121.65361,25.01679,16
4,121.68803,25.17574,16
12,121.74033,25.13096,16
2,121.74200,25.12846,16
7,121.77072,24.34256,16
1,121.79810,24.76970,16
1,120.24808,22.97624,17
1,120.29255,22.63199,17
8,120.49284,23.88966,17
1,120.57447,23.94990,17
3,120.57473,24.22978,17
2,120.71339,24.31128,17
2,120.90421,24.68827,17
3,120.96077,24.81558,17
26,121.29789,24.99956,17
6,121.31497,24.99618,17
1,121.38499,24.83761,17
31,121.43434,25.03178,17
64,121.45692,25.05101,17
56,121.48107,25.08786,17
14,121.50977,24.98979,17
814,121.51056,25.07956,17
1097,121.51897,25.05311,17
55,121.52025,25.12155,17
63,121.52977,25.02873,17
78,121.54417,25.05397,17
11,121.56798,25.03827,17
91,121.58034,25.05769,17
1,121.59528,23.98482,17
9,121.66503,25.07502,17
6,121.69736,25.15465,17
11,121.74632,25.13509,17
1,120.22338,23.02088,18
1,120.29879,22.64132,18
2,120.29970,22.64642,18
1,120.38628,22.64567,18
1,120.64068,24.10928,18
3,120.64286,24.14046,18
1,120.73195,24.25806,18
2,120.92592,24.79090,18
6,121.19070,25.07440,18
6,121.25805,24.97983,18
1,121.31479,23.32668,18
5,121.34472,25.07647,18
51,121.42125,25.16222,18
34,121.43800,25.10368,18
149,121.45125,25.05067,18
23,121.45484,25.00830,18
4,121.50445,25.13553,18
638,121.50472,25.04706,18
188,121.50880,25.04289,18
41,121.52211,24.96352,18
126,121.53384,25.05469,18
7,121.54709,25.06094,18
5,121.54992,25.05097,18
2,121.55278,24.98906,18
12,121.59080,25.08762,18
15,121.61300,25.05513,18
3,121.62778,25.00603,18
1,120.50551,23.91885,19
1,120.59705,23.96265,19
13,120.60066,24.28758,19
3,120.60227,24.12608,19
1,120.60723,24.15495,19
2,120.63888,24.14195,19
1,120.65345,24.15347,19
1,120.66515,24.16679,19
9,120.68189,24.41808,19
3,120.68584,24.20682,19
11,120.69678,24.25450,19
1,120.73321,24.52875,19
4,120.92969,24.68725,19
38,120.99242,24.79922,19
1,120.99453,22.69116,19
2,120.99920,24.83158,19
2,121.15327,24.96427,19
24,121.34453,24.93671,19
34,121.40227,25.06761,19
4,121.40655,24.97899,19
18,121.42876,24.98772,19
24,121.44256,25.07216,19
31,121.46102,25.01531,19
2,121.48785,25.21585,19
7,121.49749,25.02630,19
194,121.51556,25.02756,19
39,121.53297,25.06239,19
16,121.53942,25.01424,19
4,121.56901,24.99865,19
1,121.60730,25.05300,19
1,121.78616,24.74571,19
1,121.80391,24.46642,19
9,121.94092,24.84049,19
1,120.28532,22.64389,20
1,120.31676,22.72234,20
2,120.60440,24.04780,20
1,120.63717,24.10382,20
3,120.63819,24.18575,20
1,120.65456,24.33109,20
3,120.88937,24.63609,20
1,121.03645,24.92824,20
4,121.21102,25.01362,20
2,121.22737,25.01546,20
3,121.23016,24.96681,20
8,121.24852,24.97856,20
8,121.26835,25.01866,20
19,121.29249,24.98680,20
13,121.29799,25.05665,20
1,121.34436,25.08650,20
3,121.34448,24.98398,20
41,121.44975,25.03176,20
5,121.55267,24.97936,20
32,121.56265,25.00345,20
39,121.56789,24.97884,20
53,121.57466,25.06037,20
1,121.65444,25.20929,20
18,121.66222,25.06869,20
1,121.75740,24.81370,20
10,121.76958,24.68081,20
1,120.25070,23.71803,21
1,120.29968,22.64523,21
1,120.35475,22.87435,21
1,120.44318,22.77202,21
5,120.50716,23.96914,21
2,120.57613,24.27177,21
1,120.62209,22.78840,21
11,120.71066,24.31464,21
5,120.77397,24.43846,21
4,120.90399,24.68268,21
19,120.97187,24.80270,21
1,120.99675,24.88172,21
3,121.03989,24.82931,21
1,121.23469,24.87692,21
18,121.29470,25.01690,21
4,121.29953,24.96122,21
25,121.41702,24.97981,21
33,121.42980,24.99240,21
20,121.46467,24.99580,21
57,121.49332,25.07159,21
21,121.50369,24.99703,21
10,121.52821,24.97657,21
1,121.54881,25.05081,21
35,121.56398,25.05181,21
4,121.75700,24.65860,21
1,120.25058,22.98389,22
1,120.31076,22.61786,22
1,120.34494,23.48056,22
2,120.46380,23.76746,22
12,120.65148,24.20836,22
1,120.65175,24.16334,22
1,120.69696,22.16687,22
3,120.70636,24.55827,22
1,120.72500,24.14840,22
18,121.16711,24.90830,22
1,121.16802,24.07164,22
1,121.20804,24.94788,22
71,121.28658,25.01382,22
11,121.34756,25.00025,22
56,121.43292,25.05660,22
9,121.47068,25.03183,22
37,121.49088,25.08473,22
189,121.49165,25.02532,22
2,121.50135,25.07424,22
34,121.51411,25.06242,22
3,121.51497,25.04627,22
44,121.52147,25.11943,22
4,121.53150,24.97458,22
26,121.54387,24.99215,22
1,121.56145,24.98486,22
3,121.58867,25.00189,22
15,121.70108,24.94968,22
1,120.41896,23.91224,23
1,120.58929,24.08092,23
5,120.66919,24.14448,23
1,120.68523,24.19355,23
2,120.75966,24.39583,23
2,120.99272,24.87711,23
1,121.24961,24.92803,23
2,121.40623,24.98987,23
3,121.45105,25.17440,23
21,121.46167,25.15507,23
63,121.48671,25.05601,23
31,121.51050,25.05495,23
12,121.51818,25.04621,23
10,121.53652,24.97096,23
11,121.54418,24.95303,23
13,121.55779,25.03635,23
2,121.56795,25.03885,23
1,121.57037,25.07818,23
1,121.57450,25.07317,23
9,121.67346,25.07875,23
3,121.72139,24.72151,23
2,121.28917,25.03707,07
1,121.42774,25.05020,07
3,121.45099,25.17393,07
1,121.45972,25.00213,07
1,121.47660,25.08410,07
1,121.52957,25.07236,07
1,120.30133,22.67757,08
2,120.45414,23.85346,08
6,120.46451,23.55503,08
1,120.54748,23.95099,08
1,120.61179,24.16735,08
1,120.61868,22.40455,08
8,120.65379,24.21848,08
3,120.67046,24.17851,08
8,120.91100,24.68480,08
4,120.99909,24.82463,08
7,121.20762,24.91365,08
15,121.28140,24.89775,08
6,121.30939,24.98920,08
15,121.41228,25.04293,08
16,121.43989,25.17199,08
20,121.47886,24.99975,08
54,121.51100,25.02420,08
371,121.51644,25.04612,08
24,121.52934,25.11185,08
1,121.53902,24.98558,08
13,121.55194,24.98753,08
9,121.56908,24.98848,08
14,121.61404,25.06048,08
21,121.61911,25.07156,08
1,121.62615,25.26891,08
3,121.62831,25.21967,08
2,121.70120,24.66420,08
2,121.76871,24.69830,08
1,120.25636,23.74651,09
1,120.27885,23.09591,09
1,120.29784,22.63774,09
1,120.30901,23.13009,09
1,120.33012,22.64261,09
2,120.56414,24.24174,09
1,120.67464,24.10895,09
1,120.69939,24.17006,09
2,121.00515,24.82811,09
1,121.21939,23.12363,09
7,121.26887,24.98061,09
117,121.43934,25.08300,09
40,121.45015,25.00871,09
34,121.50561,25.04304,09
96,121.51772,25.10553,09
140,121.52834,25.05231,09
126,121.54208,25.06761,09
1,121.56216,25.16889,09
3,121.57101,25.02868,09
10,121.63205,25.07717,09
9,121.65141,25.00592,09
1,121.77106,25.10707,09
6,121.78395,24.64948,09
1,120.19204,22.95924,10
1,120.22331,23.04594,10
1,120.30958,22.63598,10
2,120.31743,22.63108,10
2,120.31823,23.41988,10
1,120.31835,22.87353,10
1,120.47849,23.74456,10
1,120.55154,23.92163,10
8,120.60483,23.93184,10
1,120.73195,24.11275,10
3,120.85164,21.90566,10
3,120.93646,24.79421,10
21,121.00965,24.86131,10
12,121.03392,24.89501,10
7,121.28861,24.98613,10
1,121.32771,24.97703,10
15,121.35065,24.95379,10
3,121.40869,24.97970,10
65,121.45253,24.99701,10
110,121.48691,25.00937,10
5,121.49799,24.97210,10
13,121.50641,25.12467,10
43,121.50699,25.13483,10
302,121.51012,25.04214,10
4,121.51440,25.00814,10
38,121.52493,25.03316,10
5,121.54454,25.04687,10
8,121.54682,25.15818,10
10,121.55949,25.07906,10
16,121.57209,25.00808,10
21,120.70734,24.47261,11
1,121.00751,24.86448,11
23,121.01554,24.82237,11
5,121.12326,24.93474,11
4,121.25350,24.97183,11
4,121.29480,24.95927,11
6,121.29603,24.92397,11
13,121.30248,24.97844,11
45,121.32227,24.96486,11
17,121.37914,24.94488,11
14,121.39624,24.97382,11
18,121.42563,25.19207,11
42,121.45334,25.06354,11
13,121.52997,25.12249,11
28,121.54002,25.06558,11
6,121.57179,24.98149,11
72,121.59861,25.05389,11
1,121.60880,24.63166,11
9,121.60933,25.07267,11
3,121.62658,24.96216,11
1,121.68336,25.17662,11
4,121.68678,25.17744,11
9,121.75180,24.75665,11
15,121.77190,24.70747,11
4,121.80445,24.65408,11
1,120.24186,23.04115,12
2,120.44139,24.04726,12
1,120.50311,22.48874,12
8,120.58219,24.08500,12
1,120.67009,24.15379,12
1,120.67495,24.11399,12
1,120.684,23.8985,12
4,120.81472,24.62721,12
1,120.95626,24.82498,12
10,121.19918,24.93219,12
2,121.35041,24.94432,12
6,121.36677,25.01683,12
16,121.39022,25.03072,12
20,121.41970,24.98108,12
3,121.42637,24.92310,12
37,121.45060,25.10103,12
303,121.47092,25.05364,12
2,121.50091,24.94584,12
14,121.51152,25.00818,12
403,121.51679,25.04903,12
8,121.52260,25.06541,12
3,121.54740,25.15720,12
128,121.56246,25.04838,12
2,121.57367,25.16711,12
1,121.58891,25.09589,12
1,121.63404,24.11383,12
9,121.69740,25.21380,12
2,120.22380,23.64470,13
5,120.39080,23.67907,13
3,120.60276,24.13347,13
2,120.74563,24.27455,13
13,120.81879,24.00434,13
14,120.99359,24.79101,13
1,121.07496,24.82743,13
1,121.10540,24.90979,13
14,121.27980,25.05623,13
2,121.31085,24.82522,13
7,121.43809,25.18213,13
36,121.44247,25.04405,13
3,121.44862,25.20656,13
155,121.45099,25.06850,13
6,121.51728,24.95403,13
138,121.52406,25.09685,13
8,121.54422,24.96731,13
17,121.54837,25.02605,13
5,121.55789,25.04123,13
60,121.56708,25.07965,13
2,121.69297,24.68304,13
8,121.72221,25.13212,13
5,121.78935,25.13903,13
2,119.63062,23.56057,14
1,120.16553,22.99729,14
1,120.21781,23.00631,14
4,120.29545,22.79397,14
1,120.36447,23.75487,14
1,120.42969,23.85938,14
5,120.51400,24.15250,14
10,120.76200,24.40523,14
10,120.78654,24.61413,14
2,120.87314,24.69131,14
4,121.08280,24.74390,14
4,121.23267,24.94557,14
3,121.23543,24.94886,14
1,121.26694,24.97822,14
8,121.28048,25.08696,14
4,121.28481,24.90537,14
17,121.33038,24.98073,14
22,121.42622,25.04278,14
93,121.49258,24.99957,14
87,121.50601,25.04105,14
21,121.51500,25.06620,14
1,121.52952,25.05132,14
6,121.52991,25.06250,14
9,121.54847,25.02080,14
6,121.55729,25.08286,14
6,121.56538,25.07984,14
18,121.57839,24.99096,14
8,121.62440,25.07959,14
28,121.62592,25.04858,14
2,121.63303,25.25764,14
5,121.78300,24.80042,14
6,121.84960,24.61258,14
2,121.90135,25.06612,14
1,119.57124,23.57207,15
3,120.25768,23.00074,15
15,120.50984,23.95390,15
1,120.61798,24.33827,15
1,120.65233,23.97021,15
4,120.69697,24.09709,15
1,120.70254,23.97405,15
8,120.79342,24.61287,15
3,120.82708,24.34825,15
3,120.92489,24.70939,15
3,121.09296,24.91249,15
1,121.20694,24.83951,15
1,121.23194,24.84149,15
2,121.25761,25.02123,15
11,121.26786,24.97789,15
5,121.30601,25.01030,15
26,121.48136,25.00992,15
25,121.48684,24.99784,15
238,121.48898,25.05119,15
6,121.49873,24.98844,15
4,121.50427,24.98771,15
37,121.50914,25.02329,15
116,121.53976,25.04195,15
27,121.54295,25.04108,15
13,121.55662,25.04098,15
3,121.58999,25.28616,15
16,121.66039,25.06720,15
7,121.66336,25.06785,15
10,121.83879,24.61986,15
2,120.16471,23.00119,16
1,120.19161,22.99669,16
1,120.24766,23.01004,16
4,120.25054,23.02356,16
1,120.37309,22.66507,16
1,120.42416,23.48101,16
2,120.59077,24.17109,16
1,120.59094,24.18914,16
2,120.60799,24.16131,16
1,120.61541,24.23338,16
4,120.81517,24.63486,16
1,120.99167,24.77972,16
1,121.02810,24.77491,16
1,121.25095,24.93395,16
75,121.38509,25.07986,16
2,121.40807,24.87025,16
7,121.42313,24.98598,16
11,121.52101,25.04642,16
17,121.54354,25.08230,16
9,121.56214,24.98864,16
11,121.57775,25.07872,16
9,121.61500,25.05708,16
5,121.66967,24.20622,16
1,118.37568,24.44518,17
1,120.31039,22.64793,17
2,120.32338,22.72750,17
1,120.35966,23.21218,17
6,120.65993,24.19430,17
7,120.68339,24.01973,17
1,120.81689,24.55225,17
3,120.97215,24.82385,17
3,121.05651,24.77107,17
3,121.17583,24.79618,17
1,121.21883,24.87982,17
142,121.27671,24.99330,17
72,121.31520,25.04511,17
18,121.44550,25.16935,17
34,121.45134,25.05078,17
37,121.46219,25.00596,17
777,121.49115,25.03533,17
2,121.49981,24.55636,17
4,121.52334,25.05247,17
1,121.53643,24.49418,17
1,121.54409,25.05945,17
24,121.61751,25.03599,17
3,121.64297,24.13189,17
56,121.73837,25.10652,17
7,121.77433,25.13443,17
1,120.28562,22.91031,18
2,120.28733,22.92356,18
3,120.45096,23.64837,18
1,120.50101,22.67692,18
4,120.58644,24.09200,18
3,120.60809,24.24679,18
8,121.01508,24.84546,18
1,121.24255,24.82696,18
7,121.30864,25.01942,18
5,121.30911,25.00504,18
2,121.31875,24.98415,18
31,121.46000,25.14230,18
20,121.48108,25.00092,18
3,121.49518,24.95036,18
19,121.51056,25.00225,18
14,121.51430,25.07279,18
60,121.51525,25.11243,18
57,121.54211,25.05276,18
150,121.55637,25.05143,18
7,121.55894,25.18479,18
9,121.80919,25.10806,18
1,120.16514,22.98666,19
6,120.22401,23.22218,19
2,120.49469,23.95081,19
3,120.53300,24.08567,19
3,120.59216,24.18183,19
5,120.63009,24.12265,19
3,120.63721,24.34264,19
3,120.67925,23.94597,19
1,120.98740,24.87152,19
7,121.06156,24.76231,19
1,121.13821,22.91830,19
31,121.19625,24.95789,19
10,121.44205,25.08822,19
41,121.45209,25.04683,19
270,121.49957,25.04126,19
6,121.50552,24.91735,19
104,121.51573,25.00038,19
1,121.51579,24.99255,19
92,121.52309,25.06480,19
4,121.54501,25.13639,19
9,121.54659,25.05794,19
32,121.58144,25.00895,19
5,121.59597,25.20344,19
26,121.60655,25.05511,19
15,121.63350,25.04226,19
2,121.79905,24.73260,19
1,121.83767,25.11122,19
3,120.20787,23.26199,20
2,120.33250,22.72772,20
1,120.51446,24.06688,20
1,120.64969,24.14864,20
6,120.69120,24.25366,20
4,120.96465,24.79899,20
2,121.01473,24.76801,20
2,121.22384,24.94980,20
25,121.37418,25.08213,20
5,121.45361,25.04556,20
29,121.49122,25.08461,20
144,121.49669,25.02397,20
267,121.49863,25.03925,20
72,121.51141,24.98904,20
1,121.51643,25.08720,20
31,121.52050,25.05238,20
158,121.54445,25.05825,20
85,121.57767,25.04069,20
7,121.62491,25.03814,20
5,121.76818,25.15222,20
1,120.37103,23.49868,21
1,120.56400,24.01720,21
1,120.68603,23.75286,21
2,120.86990,24.40620,21
1,120.90409,24.68797,21
1,120.92992,22.42025,21
1,121.15814,24.91160,21
1,121.20303,24.91639,21
11,121.31666,25.00691,21
10,121.34700,25.09953,21
5,121.35890,25.01657,21
4,121.40788,24.96998,21
11,121.43054,25.03077,21
26,121.46814,25.08256,21
55,121.50813,24.99934,21
78,121.52431,25.05512,21
17,121.55254,25.01921,21
14,121.59785,25.06711,21
7,121.69361,25.07778,21
1,121.75883,24.76990,21
13,121.77000,24.70354,21
3,120.24615,23.29559,22
2,120.58427,24.21589,22
8,120.90710,24.73047,22
3,121.19033,24.96399,22
2,121.20972,24.94529,22
1,121.26038,25.01878,22
5,121.37256,24.94311,22
11,121.38183,25.05062,22
5,121.44085,24.98136,22
5,121.45987,25.21680,22
129,121.49769,25.03712,22
39,121.50675,25.12902,22
7,121.51103,25.03145,22
137,121.51563,25.05136,22
50,121.52767,25.02140,22
23,121.53104,25.05123,22
6,121.54872,24.86417,22
76,121.56492,25.05007,22
39,121.56787,24.98658,22
5,121.71005,25.14008,22
2,121.76617,25.15451,22
1,120.31219,22.62053,23
1,120.31855,22.58465,23
1,120.32348,22.65215,23
3,120.46489,23.75232,23
1,120.60870,23.85290,23
2,120.66369,24.14705,23
1,120.69950,24.17544,23
2,120.91129,24.69725,23
1,120.95535,24.80226,23
2,121.00493,24.78440,23
2,121.28218,24.87189,23
17,121.45766,25.02342,23
3,121.45994,24.98156,23
15,121.46362,25.04243,23
38,121.49864,24.99390,23
45,121.50071,25.02721,23
20,121.51771,25.03369,23
87,121.52299,25.06180,23
7,121.53812,25.05162,23
12,121.54183,24.97906,23
1,121.55436,25.02056,23
6,121.55962,24.99074,23
16,121.61033,25.03175,23
4,121.62268,25.07826,23
2,121.73910,24.82520,23
1,120.39411,23.82264,07
1,121.46197,25.01243,07
1,121.52917,24.95152,07
1,121.54208,25.11734,07
2,120.19909,22.99329,08
3,120.23201,23.08553,08
2,120.31672,23.30506,08
1,120.32658,23.20267,08
2,120.57919,24.21216,08
9,120.62197,24.14092,08
1,120.85636,24.55495,08
2,120.99156,24.94280,08
